message,label
sorry completely forgot pop em round week still,0
solve case man found murdered ltdecimalgt ltgt afternoon wife called police police questioned everyone wife siri sleeping murder took place cook cooking gardener picking vegetables housemaid went post office children went play neighbour went marriage police arrested murderer immediately whos reply reason u r brilliant,0
ìï predict wat time ìll finish buying,0
dear xxxxxxx uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs,1
tonight yeah id,0
thanks ringtone order ref number k mobile charged å£ tone arrive please call customer services,1
langport sorry ill probably bed pm sucks ill xmas gosri lanka,0
camera awarded sipix digital camera call fromm landline delivery within days,1
sorry missed call please call back,0
u coming back dinner rite dad ask confirm wif u,0
work right,0
u want xmas free text messages new video phone half price line rental call free find,1
sorry missed call lets talk time im,1
easy ahsen got selected means good,0
yes obviously eggspert potato headû speak soon,0
ha u jus ate honey ar sweet,0
congratulations ur awarded cd vouchers gift guaranteed free entry wkly draw txt music tncs wwwldewcomwinppmxage,1
free entry wkly comp win fa cup final tkts st may text fa receive entry questionstd txt ratetcs apply overs,1
lol really need remember eat im drinking appreciate keeping company night babe smiles,0
want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply,1
go walmart ill stay,0
idk keep saying youre since moved keep butting heads freedom vs responsibility im tired much shit deal im barely keeping together gets added,0
ok would b lovely u r sure think wot u want drinkin dancin eatin cinema u wot,0
ok,0
send text well skype later,0
sorry ill call later,0
arngd marriage u r walkin unfortuntly snake bites u bt love marriage dancing frnt snake amp sayin bite bite,0
yo come carlos soon,0
ur sis,0
prefer free days tues wed fri oso ìï ask workin lor,0
u dun drive go sch,0
dont know im raping dudes poker,0
mmmm fuck fair know weaknesses grins pushes knees exposes belly pulls head dont forget know wicked smile,0
aight ive set free think could text blakes address occurs im quite sure im thought,0
looked addie goes back monday sucks,0
call germany pence per minute call fixed line via access number prepayment direct access,1
dont give monkeys wot think certainly dont mind friend mineall dont sleep wiv wud annoyin,0
went ganesh dress shop,0
someone conacted dating service entered phone fancy youto find call landline poboxntf,1
free msgwe billed mobile number mistake shortcode please call charges refundedthis call free bt landline,1
hey angry reply dr,0
honey boo im missing u,0
hey mr going sea view couple gays mean games give bell ya finish,0
ya ì taking ure practical lessons start june,0
oh kay sat right,0
hey time driving fri go evaluation fri,0
u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dreams,0
p alfie moons children need song ur mob tell ur ms txt tone charity nokias poly charity polys zed profit charity,1
juz havent woke bit blur blur dad went liao cant cum oso,0
good night going sleep,0
sir waiting letter,0
hows weather,0
time u get,0
ok din get ur msg,0
watching tv lor funny bluff wat izzit thk impossible us,0
sorry battery died come im getting gram wheres place,0
ur chance win å£ cash every wk txt action tscs wwwmovietriviatv custcare xpwk,1
long fuckin showr,0
well im desperate ill call armand,0
dear uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs,1
kkwhat detail want transferacc enough,0
cant pick phone right pls send message,0
probs hon u doinat mo,0
anyway dont think secure anything lemme know want drive south chill,0
oh gei happend tron maybe ill dl,0
issues right ill fix tomorrow,0
date sunday,0
thanks continued support question week enter u draw å£ cash name new us president txt ans,1
aight text youre back mu ill swing need somebody get door,0
cant wait see photos useful,0
kothi print marandratha,0
effect irritation ignore,0
kallis wont bat nd innings,0
ringtone club gr new polys direct mobile every week,1
ha ha cool cool chikku chikkudb,0
sir thats hr trip bus last week another audition next wednesday think might drive time,0
r ì going send,0
okie,0
call freephone,1
left vague said would inform person accounting delayed rent discuss housing agency renting another place checking online places around usc ltgt,0
mmmmmm love youso much ahmad cant wait year begin every second takes closer side happy new year love,0
sad story man last week bday wife didnt wish parents forgot n kids went work even colleagues wish entered cabin pa said happy bday boss felt special askd lunch lunch invited apartment went said u mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife parents kidz friends n colleagues screaming surprise waiting sofa naked,0
plans family set stone,0
okay lor still let us go ah coz know later drop cards box right,0
nope im going home go pump petrol lor like going rain soon,0
help propose going back tomorrow,0
hi jon pete ive bin spain recently hav sum dinero left bill said u ur åôrents mayb interested hav pes around å£ tb james,0
congrats year special cinema pass call c suprman v matrix starwars etc free bxipwe pm dont miss,1
fuuuuck need stop sleepin sup,0
well thats nice bad cant eat,0
way make sure u get train worc foregate street shrub hill fun night x,0
thanks tescos quite nice gone speak soon,0
å£ winner guaranteed caller prize final attempt contact claim call ppmpoboxbhambxe,1
storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone get name person,0
sorry man accounts dry would want could trade back half could buy shit credit card,0
ok lor go tog lor,0
sorry guess whenever get hold connections maybe hour two ill text,0
panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout,1
aah cuddle would lush id need lots tea soup kind fumbling,0
please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei already see netno ticket availablei want book ticket tackle,0
im meeting darren,0
one teach ship cars,0
okey dokey swashbuckling stuff oh,0
sicomo nolistenedthe plaid albumquite gdthe new air hilariousalso boughtåóbraindanceåóa compofstuff aphexåõs abel,0
dance river,0
spjanuary male sale hot gay chat cheaper call national rate pmin cheap pmin peak stop texts call pmin,1
maybe westshore hyde park village place near house,0
wonder cos dun rem seeing silver car thk saw black one,0
im gonnamissu muchi would say il send u postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx,0
forced eat slice im really hungry tho sucks mark getting worried knows im sick turn pizza lol,0
ur face test ltgt select number tell ur face astrology waiting quick reply,0
guess got screwd,0
teach apps da come college,0
long take get,0
im good movie ok leave hourish,0
feel like trying kadeem v,0
u,0
cheers lou yeah goodnite shame u neva came c ya gailxx,0
really need kiss u miss u baby ur baby eva,0
u subscribed best mobile content service uk å£ per ten days send stop helpline,1
hi ibh customer loyalty offer new nokia mobile å£ txtauctiontxt wordstart get nowt,1
hiwhat think match,0
yeah imma come cause jay wants drugs,0
booked ticket pongal,0
get lions england tone reply lionm mono lionp poly go wwwringtonescouk original n best tones gbp network operator rates apply,1
means fat head,0
finally happened aftr decades beer cheaper petrol goverment expects us drink dont drive,0
ok going sleep hope meet,0
food,0
hey whats u sleeping morning,0
otherwise part time job natuition,0
today im workin free oso gee thgt u workin ur frens shop,0
eh ur laptop got stock lei say mon muz come take look c got,0
hey glad u r better hear u treated urself digi cam good r pm fab new year c u coupla wks,0
ok said ive got wisdom teeth hidden inside n mayb need remove,0
jordan got voted last nite,0
black shirt n blue jeans thk c ì,0
wish u many many returns day happy birthday vikky,0
cos want thing,0
contacted dating service someone know find call land line poboxwtgp,1
saw messageit k da,0
im leaving house,0
great shoot big loads get ready,0
hope youve settled new school year wishin gr day,0
happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles st,0
ya nice ready thursday,0
g wants know fuck,0
hahahause brain dear,0
someone u know asked dating service contact cant guess call revealed po box wu,1
well done england get official poly ringtone colour flag yer mobile text tone flag optout txt eng stop box wwx å£,1
urgent please call landline å£ cash luxury canary islands holiday await collection tcs sae po box mxy ppm,1
